cleaned_text,sentiment,emotion,sentiment_conf,emotion_conf
push tv environmental physical be some cover mission front natural your claim challenge baby at,Neutral,neutral,0.6,0.6
medical free usually fine listen appear test question key,Neutral,neutral,0.6,0.6
sit technology letter cultural idea fund say design professional cold before agent bad manage and,Negative,sadness,0.82,0.78
inside quite able beyond indicate nearly agent the evidence although upon,Neutral,neutral,0.6,0.6
seat right painting sport police simple enter age pressure determine air summer work participant high admit other friend like behavior like case resource both,Neutral,neutral,0.6,0.6
firm role so part yard company stock land new contain whole case small,Neutral,neutral,0.6,0.6
south policy hair direction movement firm education minute,Neutral,neutral,0.6,0.6
to picture force allow car ahead close pick job,Neutral,neutral,0.6,0.6
mouth along case young light include produce design toward explain amount also,Neutral,neutral,0.6,0.6
necessary imagine bar box sport wrong piece often same few man reduce short community war attack something sign candidate,Neutral,neutral,0.6,0.6
difficult we figure many situation century sister follow case down miss write gun everybody,Neutral,neutral,0.6,0.6
money career together whether film then bit million officer store recognize trouble fact nation care,Neutral,neutral,0.6,0.6
certain popular ready behavior pressure education last clear,Neutral,neutral,0.6,0.6
or wife citizen building message new second rise example per answer foreign medical performance subject spend,Neutral,neutral,0.6,0.6
throw contain pressure seem clearly seem yourself bar sister material writer decade contain,Neutral,neutral,0.6,0.6
lead party open some thank read drive court theory chance owner great wind food,Positive,joy,0.85,0.8
choose sure film machine red security yes pressure can street population,Neutral,neutral,0.6,0.6
health whatever agree someone economy,Negative,sadness,0.82,0.78
buy person daughter man surface measure time herself executive water,Neutral,neutral,0.6,0.6
back hard tough live professor shake up do thus scientist feeling memory,Neutral,neutral,0.6,0.6
woman us these teach certain perhaps,Neutral,neutral,0.6,0.6
top anything military town commercial above peace treatment close record voice her begin writer,Neutral,neutral,0.6,0.6
shake yeah congress recent meeting picture onto,Neutral,neutral,0.6,0.6
mother mission event keep so cut run grow decide yourself recently newspaper yes performance natural whom box everything tough drive right,Neutral,neutral,0.6,0.6
few process town moment actually contain hair every voice since again would try could close manager,Neutral,neutral,0.6,0.6
produce control ten find reality financial nothing up woman hospital candidate song,Neutral,neutral,0.6,0.6
must hour know city coach even parent every decision already should along,Neutral,neutral,0.6,0.6
may player ability treat source reality skin dinner factor kitchen once treatment property modern arm fish recognize claim,Neutral,neutral,0.6,0.6
experience cultural rich start reveal scientist end,Neutral,neutral,0.6,0.6
writer cause one those certain blood voice customer letter player speak tv,Neutral,neutral,0.6,0.6
later eat color care study much game computer student rock republican out,Neutral,neutral,0.6,0.6
cold address their well computer difficult dinner suffer stage program write,Neutral,neutral,0.6,0.6
help computer suddenly town painting prevent still seek grow field structure,Neutral,neutral,0.6,0.6
scene sea action far where such whether room investment over half class half a few early security professional actually director art building,Neutral,neutral,0.6,0.6
seat financial ahead forget push too compare coach record picture lawyer eat bring improve lay dream just sport run beautiful write war send because,Neutral,neutral,0.6,0.6
operation soon performance must entire city would quickly purpose personal guy step bad such mother show pm worry,Negative,sadness,0.82,0.78
research wide you measure member condition mean course kind dinner method town sure enjoy item,Neutral,neutral,0.6,0.6
here whole as industry raise door tax west man word stand room,Neutral,neutral,0.6,0.6
still half room hotel information series above like role wrong,Neutral,neutral,0.6,0.6
save our fact car partner none water inside clearly day have,Neutral,neutral,0.6,0.6
pattern movement spend happy rich resource another speech,Positive,joy,0.85,0.8
sing chair these fish society responsibility summer wait rate,Neutral,neutral,0.6,0.6
who six operation at central talk system team bring nation lead,Neutral,neutral,0.6,0.6
race stuff least thank side if recently,Neutral,neutral,0.6,0.6
i discussion tonight offer can send blue million place animal common visit or contain development,Neutral,neutral,0.6,0.6
then card those represent think network own decade,Neutral,neutral,0.6,0.6
blue think religious clearly seek meet purpose teacher loss ability bag white skill hand teach oil smile have eight beat,Neutral,neutral,0.6,0.6
box note think get adult laugh particularly herself such fall relate community suddenly necessary,Neutral,neutral,0.6,0.6
knowledge current south participant suggest put focus push buy ground sit soldier require,Neutral,neutral,0.6,0.6
little job since speech including and,Neutral,neutral,0.6,0.6
imagine nation floor pm model draw traditional success carry require,Neutral,neutral,0.6,0.6
man way three how town none administration appear modern wrong often these into soon,Neutral,neutral,0.6,0.6
speak contain still policy hotel early nothing occur decision development,Neutral,neutral,0.6,0.6
draw occur word charge measure every own thousand pass before possible author skin fund production magazine they thousand,Neutral,neutral,0.6,0.6
contain skin computer television finally eye eight house sense official hundred,Neutral,neutral,0.6,0.6
possible your meet rather industry reach answer involve wish talk you,Neutral,neutral,0.6,0.6
feel care specific will who vote fear security group young population him,Neutral,neutral,0.6,0.6
stock computer then foreign present yeah when beat hair such movement,Neutral,neutral,0.6,0.6
knowledge law according party use thought lawyer raise maintain street lot blood,Neutral,neutral,0.6,0.6
parent reality share lead bad change owner only support street quality worry central,Negative,sadness,0.82,0.78
though effort per include nice none what newspaper hold reflect thank model tree into degree it,Neutral,neutral,0.6,0.6
friend bit may according him leg price stage discuss soon,Neutral,neutral,0.6,0.6
consumer kid street artist choose performance,Neutral,neutral,0.6,0.6
end clearly outside game charge american company state director main eat cup foot environmental probably and recognize,Neutral,neutral,0.6,0.6
fine sell building system international our ability nor ahead bring usually role skin personal same,Neutral,neutral,0.6,0.6
